date,username,tweet_en
2022-10-06 18:18:26,RanzKyleBuddies,"president joko widodo reviewed number facility readiness support g20 bali 2022 summit. president hopes preparations carried g20 bali 2022 summit, run smoothly"
2022-10-06 18:07:27,wibissono,present bali afternoon representing mr. president joko widodo receive civil society 20 c20 communike become important input holding november g20 summit.
2022-10-06 17:53:09,kamidipus,review readiness g20 summit bali president jokowi really surprise times indonesia option
2022-10-06 17:53:09,kamidipus,polda bali invites community protect security public order ahead g20 summit news option
2022-10-06 17:47:59,nkrijiwaraga,"let's support succeed implementation g20 summit bali, north sulawesi, g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia sulawesiutara"
2022-10-06 17:47:14,Kotakmi1,review readiness g20 summit bali president jokowi really surprise times indonesia option
2022-10-04 18:42:38,KemensetnegRI,4 meeting also discussed readiness bali well details session g20 summit later indonesia hoped overall results discussion g20 leaders could simple summarized 34 paragraphs
2022-10-04 18:37:53,papaAntar,infotourism brings good news readiness hotel ahead g20 summit bali sandiaga track
2022-10-04 18:30:30,cybereth_w,cancel g20 also wkwkwkwk telecommunications call preparation internet infrastructure g20 summit bali 99 1 percent
2022-10-04 18:24:22,AndyRachmianto,accompanying coordinating minister marinves review ngurah rai tahura mangrove airport context preparation g20 summit bali 4 10 hopefully summit run smoothly.
2022-10-04 17:35:23,Zyanpatra,jokowi check 3 venue summit g20 bali polda alert full
2022-10-04 17:35:04,jpnncom,"president jokowi scheduled check three g20 summit venues bali wednesday, tomorrow, bali police station full jokowi"
2022-10-04 17:19:20,reginanaung,proud indonesia leading hosting g20 bali let's support together g20 suara bali g20indonesia recovertogerrecoverstronger g20indonesia2022 groupoftwentyindonesia
2022-10-04 17:09:01,DiskominfoPWK,"sampurasun sobatnet special located bicc westin resort nusa dua bali kominfo media center become kitchen g20 media center summit information begin operating november 13, 2022 effort build increasingly integrated public communication"
2022-10-04 16:04:05,ber2dulu,preparation g20 summit sandiaga uno passport valid 10 years international access bali opened
2022-10-04 13:38:02,KompasEkonomi,23 hotels bali ready welcome g20 summit delegation
2022-10-04 13:33:20,Johnss___,bali mandara toll road officially operated support smooth running g20 summit 15 november 16 2022 bali
2022-10-04 13:30:38,Johnss___,peak g20 summit restores global economy held nusa dua bali several lodging facilities accommodate 21 00 delegates
2022-10-04 13:27:26,Johnss___,ready indonesian national police bali ready carry security g20 presidency summit bali environmentally friendly electric vehicles
2022-10-04 13:25:41,Johnss___,security g20 polri summit ready membahag20 secure g20 presidency summit bali environmentally friendly electric vehicle
2022-10-04 13:24:37,mediaindonesia,ahead g20 summit sandiaga 23 hotels bali full booked
2022-10-04 13:18:05,Johnss___,security welcoming kttg20 bali polri prepares security priority areas oversee activities president state officials delegations attended g20 summit guard government policy guard
2022-10-04 13:17:39,Johnss___,national police ready secure welcome kkttg20 bali guard national police government's policy mobilized thousands personnel combination bali regional police regional police included g20 summit area
2022-10-04 13:14:15,Johnss___,"preparation g20 summit bali five priority areas security national police daei, namely 1 seminyak 2 jimbaran 3 nusa dua utara 4 nusa dua selatan 5 sanur welcomeskttg20 guard government policy"
2022-10-04 13:13:16,kompasiana,summit g20 bali 2022 gold momentum missed promote indonesia mice headline tourist destination
2022-10-04 13:09:08,LAN_RI,peak event level head g20 summit held 15 november 16 bali kemenko maritime investment institution appointed responsible chairperson event support
2022-10-06 17:41:31,airlangga_hrt,present bali afternoon representing mr. president joko widodo receive civil society 20 c20 communike become important input holding november g20 summit.
2022-10-06 17:41:19,June_dya77,"opening 3rd world wcce creative economy wcce conference thursday 6 october 2022 president reviewed construction road infrastructure nusa dua area ​​badung regency, badung regency, bali, passed world leaders attending g20 summit november"
2022-10-06 17:35:47,Kotakmi1,polda bali invites community protect security public order ahead g20 summit news option
2022-10-06 17:35:04,jpnncom,sanur sea port bali almost completed ahead g20 summit seeing appearance air wow pelabuhanur
2022-10-06 17:12:10,wahananewsdotco,ready succeed g20 pln summit targeting relocation pltg grati bali complete end october pln ptplnpero pltg
2022-10-06 17:06:00,motorplusweekly,20 honda pcx electric handed pt ahm bali dishub motorbike g20 summit
2022-10-06 17:02:02,RokhanaSti,"reviewing road infrastructure traversed leaders g20 state, president reviews tahura ngurah rai bali one places series g20 bali summit 2022"
2022-10-06 16:56:11,Hadimakpul,president reviewed tahura ngurah rai forest park support g20 bali 2022 summit according president tahura ngurah rai place could show indonesia's concern environment world
2022-10-06 16:54:02,timescoid,president jokowi reviews readiness g20 summit bali timesindonesia indonesia's information resilience
2022-10-06 16:51:10,soloposdotcom,make sure readiness g20 jokowi summit location visit tahura ngurah rai bali
2022-10-06 16:48:35,timescoid,review readiness g20 summit bali president jokowi true surprise president jokowi reviews readiness g20 summit bali beritabaik timesindonesia.
2022-10-06 16:29:07,wahananewsdotco,ready succeed g20 summit pln strategy increase electricity reliability bali pln ptpln plnpower kttg20
2022-10-06 16:23:25,DamaiSulbar,indonesia bali summit g20 damai lawanterorism tangkalradicalism merdeka pancasilarada nkrihargamati malaqbi melletediangang manakarra sulbarinter sulbarmoderate polewalimar majene mamuju mamujuan mamasa pasangkayu topoyo
2022-10-06 16:21:29,DamaiSulbar,indonesia bali summit g20 damai lawanterorism tangkalradicalism merdeka pancasilarada nkrihargamati malaqbi melletediangang manakarra sulbarinter sulbarmoderate polewalimar majene mamuju mamujuan mamasa pasangkayu topoyo
2022-10-06 16:20:38,DamaiSulbar,indonesia bali summit g20 damai lawanterorism tangkalradicalism merdeka pancasilarada nkrihargamati malaqbi melletediangang manakarra sulbarinter sulbarmoderate polewalimar majene mamuju mamujuan mamasa pasangkayu topoyo
2022-10-06 16:20:02,KikhmahMerlina,bali compendium brought indonesia g20 summit november arsjad rasjid b20 arsjadrasjid kompendiumbali inclusifcolaborative
2022-10-06 16:17:00,Mmc99934673,ready succeed g20 pln summit targeting relocation pltg grati bali complete end october
2022-10-06 16:16:58,transbjn,ready succeed g20 pln summit targeting relocation pltg grati bali complete end october
2022-10-06 16:13:44,reginanaung,president jokowi ready open g20 bali let's escape succeed g20 suara bali g20indonesia recovertherrecoverstronger g20 g20
2022-10-06 16:09:36,LisaWri39975245,"readiness indonesian telecommunications network face g20 bali indonesia indonesia recovertherrecoverstronger g20indonesia2022 groupoftwentyindonesia, central java"
2022-10-04 13:08:40,Johnss___,security bali g20 summit series polda bali prepares personnel safeguard series g20 summit including ttiwg tiimm nusa dua bali kawalg20 increase economy
2022-10-04 13:07:47,Johnss___,national police ready stay national police ready carry security task g20 summit bali one steps national economic recovery program improve state economy
2022-10-04 13:07:11,Johnss___,security g20 bali summit hundreds electric vehicles prepared national police korlantas safeguard g20 summit series bali kawalg20 improve economy
2022-10-04 13:06:39,Johnss___,security preparation kawalg20 ahead g20 summit bali held 15 november 1622 bali regional police carry operations pura agung security g20 summit increase country's economy
2022-10-04 13:05:25,Johnss___,"kawalg20 increases economy bali regional police, 11 task force task force secure entrance field trip location g20 summit delegations addition, bali police also prepared security patterns zoning system"
2022-10-04 13:04:43,Johnss___,"peak g20 summit bali increases economy g20 summit bali 15 november 16, national police prepares 88 electric cars 94 electric motors security escort g20."
2022-10-04 13:00:17,Johnss___,national police ready secure implementation g20 summit bali effort
2022-10-04 12:59:43,Johnss___,total 6 826 personnel placed number points implementation g20 summit bali anticipate potential disturbance conference.
2022-10-04 12:58:51,Johnss___,escorting management 20 bali korlantas polri prepared hundreds electric vehicles oversee implementation g20 summit bali improve country's economy
2022-10-04 12:58:04,Johnss___,preparation settlement20 improvement economy bali regional police ensures security readiness starts facilities infrastructure personnel support smooth security g20 summit
2022-10-04 12:57:31,Johnss___,electric cars security accommodation settlement20 korlantas polri prepared 88 units electric cars 94 units electric motorbikes secure oversee g20 summit 15 november 1622 bali improve economy country
2022-10-04 12:29:11,mang_ib,"addition, meeting also discussed readiness bali well details session time g20 summit according airlangga indonesia hoping overall results discussion g20 leaders could simple summarized 34 paragraphs"
2022-10-04 12:25:40,mang_ib,president returned meeting finalize preparation g20 summit held peak meeting g20 state bali november 2022 getting closer
2022-10-04 12:19:25,waluhrebus,sure government still plongo planga spinning play guilty indonesia's face g20 summit bali bad many countries attack politically cornering indonesia even though clear suspect east java regional police
2022-10-04 12:17:21,sandiuno,today went bali attend several agendas including holding coordination meeting preparation g20 summit together peak meeting held 15 november 1622
2022-10-04 11:50:00,inewsdotid,tourists vacation bali g20 summit sandiaga uno hotel rooms still available ubud sanur
2022-10-04 11:49:18,Citralokadwipa,president joko widodo directly observe location g20 meeting ensure readiness bali host president also wants ensure detailed agenda meeting agenda g20 summit close asean summit apec indonesiamaju jokowi
2022-10-04 11:49:16,Citralokadwipa,peak meeting g20 state bali getting closer makes president joko widodo chairing meeting cabinet finalize various preparations g20 summit merdeka palace jakarta monday 3 10 22 indonesiamaju jokowi
2022-10-04 11:44:26,ariefskie,holding peak meeting g20 state bali november 2022 getting closer president returned lead meeting cabinet finalize various preparations g20 summit merdeka palace monday 3 october 2022
